Attribute:data,Attribute:val,
25/07/2016,41.35,
26/07/2016,40.62,
27/07/2016,40.49,
28/07/2016,39.79,
29/07/2016,38.97,
01/08/2016,39.1,
02/08/2016,38.29,
03/08/2016,38.43,
04/08/2016,39.6,
05/08/2016,40.08,
08/08/2016,41.1,
09/08/2016,41.08,
10/08/2016,40.57,
11/08/2016,40.62,
12/08/2016,42.6,
15/08/2016,43.92,
16/08/2016,45.03,
17/08/2016,45.34,
18/08/2016,46.5,
19/08/2016,46.82,
22/08/2016,46.04,
23/08/2016,45.34,
24/08/2016,45.25,
25/08/2016,45.28,
26/08/2016,45.75,
29/08/2016,45.44,
30/08/2016,45.25,
31/08/2016,43.91,
01/09/2016,42,
02/09/2016,41.47,
05/09/2016,43.54,
06/09/2016,42.75,
07/09/2016,43.18,
08/09/2016,44.61,
09/09/2016,44.55,
12/09/2016,44.53,
13/09/2016,42.91,
14/09/2016,42.56,
15/09/2016,41.67,
16/09/2016,41.74,
19/09/2016,42.09,
20/09/2016,41.55,
21/09/2016,42.54,
22/09/2016,43.27,
23/09/2016,42.89,
26/09/2016,42.16,
27/09/2016,42.3,
28/09/2016,42.21,
29/09/2016,44.34,
30/09/2016,44.63,
03/10/2016,46.65,
04/10/2016,46.72,
05/10/2016,47.75,
06/10/2016,47.86,
07/10/2016,48.59,
10/10/2016,48.31,
11/10/2016,48.81,
12/10/2016,48.68,
13/10/2016,48.07,
14/10/2016,48.63,
17/10/2016,48.22,
18/10/2016,48.24,
19/10/2016,49.06,
20/10/2016,48.51,
21/10/2016,48.08,
24/10/2016,48.15,
25/10/2016,47.83,
26/10/2016,46.96,
27/10/2016,47.23,
28/10/2016,47.04,
31/10/2016,45.83,
01/11/2016,44.51,
02/11/2016,43.1,
03/11/2016,42.62,
04/11/2016,41.85,
07/11/2016,41.98,
08/11/2016,42.22,
09/11/2016,41.9,
10/11/2016,42.67,
11/11/2016,41.54,
14/11/2016,40.94,
15/11/2016,41.84,
16/11/2016,42.9,
17/11/2016,42.83,
18/11/2016,42.33,
21/11/2016,44.34,
22/11/2016,45.25,
23/11/2016,45.37,
24/11/2016,45.22,
25/11/2016,44.88,
28/11/2016,43.84,
29/11/2016,43.87,
30/11/2016,44.8,
01/12/2016,49.28,
02/12/2016,50.42,
05/12/2016,51.25,
06/12/2016,50.98,
07/12/2016,50.22,
08/12/2016,50.04,
09/12/2016,50.95,
12/12/2016,53.24,
13/12/2016,52.39,
14/12/2016,51.83,
15/12/2016,50.96,
16/12/2016,51.29,
19/12/2016,52.18,
20/12/2016,51.99,
21/12/2016,52.25,
22/12/2016,51.73,
23/12/2016,51.74,
27/12/2016,52.25,
28/12/2016,53.39,
29/12/2016,53.46,
30/12/2016,53.3,
03/01/2017,53.13,
04/01/2017,52.71,
05/01/2017,53.02,
06/01/2017,53.5,
09/01/2017,52.85,
10/01/2017,51.46,
11/01/2017,50.98,
12/01/2017,52.3,
13/01/2017,52.64,
16/01/2017,52.17,
17/01/2017,52.6,
18/01/2017,52.22,
19/01/2017,51.45,
20/01/2017,51.8,
23/01/2017,52.1,
24/01/2017,52.51,
25/01/2017,52.14,
26/01/2017,52.91,
27/01/2017,52.88,
30/01/2017,52.78,
31/01/2017,52.19,
01/02/2017,52.76,
02/02/2017,53.93,
03/02/2017,54.24,
06/02/2017,53.77,
07/02/2017,52.78,
08/02/2017,52.13,
09/02/2017,52.76,
10/02/2017,53.23,
13/02/2017,53.47,
14/02/2017,53.31,
15/02/2017,53.1,
16/02/2017,53.14,
17/02/2017,53.11,
20/02/2017,53.49,
21/02/2017,53.88,
22/02/2017,53.48,
23/02/2017,53.95,
24/02/2017,53.61,
27/02/2017,53.85,
28/02/2017,53.4,
01/03/2017,54.15,
02/03/2017,53.74,
03/03/2017,53.01,
06/03/2017,53.13,
07/03/2017,53.54,
08/03/2017,52.69,
09/03/2017,50.82,
10/03/2017,49.81,
13/03/2017,49,
14/03/2017,48.63,
15/03/2017,49.17,
16/03/2017,49.7,
17/03/2017,49.36,
20/03/2017,49.18,
21/03/2017,49.23,
22/03/2017,48.28,
23/03/2017,48.35,
24/03/2017,48.26,
27/03/2017,48.25,
28/03/2017,48.84,
29/03/2017,49.54,
30/03/2017,50.2,
31/03/2017,50.43,
03/04/2017,50.69,
04/04/2017,50.6,
05/04/2017,51.96,
06/04/2017,51.84,
07/04/2017,52.92,
10/04/2017,53.14,
11/04/2017,53.37,
12/04/2017,53.69,
13/04/2017,53.38,
17/04/2017,52.96,
18/04/2017,52.3,
19/04/2017,51.9,
20/04/2017,50.49,
21/04/2017,50.01,
24/04/2017,49.66,
25/04/2017,49.22,
26/04/2017,49.65,
27/04/2017,48.9,
28/04/2017,49.33,
01/05/2017,49.19,
02/05/2017,49.02,
03/05/2017,48.38,
04/05/2017,47.49,
05/05/2017,46.6,
08/05/2017,46.91,
09/05/2017,46.88,
10/05/2017,47.35,
11/05/2017,48.41,
12/05/2017,48.31,
15/05/2017,49.77,
16/05/2017,49.75,
17/05/2017,49.48,
18/05/2017,49.91,
19/05/2017,50.91,
22/05/2017,51.54,
23/05/2017,51.34,
24/05/2017,51.96,
25/05/2017,51.24,
26/05/2017,49.48,
29/05/2017,49.67,
30/05/2017,49.39,
31/05/2017,48.69,
01/06/2017,48.85,
02/06/2017,47.33,
05/06/2017,47.37,
06/06/2017,46.98,
07/06/2017,46.78,
08/06/2017,45.78,
09/06/2017,45.49,
12/06/2017,45.94,
13/06/2017,46.01,
14/06/2017,45.16,
15/06/2017,44.38,
16/06/2017,44.58,
19/06/2017,44.46,
20/06/2017,43.9,
21/06/2017,43.14,
22/06/2017,42.58,
23/06/2017,43.02,
26/06/2017,43.14,
27/06/2017,44.23,
28/06/2017,44.48,
29/06/2017,45.36,
30/06/2017,45.63,
03/07/2017,47.17,
04/07/2017,47.57,
05/07/2017,47.04,
06/07/2017,46.52,
07/07/2017,45.11,
10/07/2017,44.77,
11/07/2017,44.79,
12/07/2017,46.02,
13/07/2017,45.66,
14/07/2017,46.4,
17/07/2017,46.8,
18/07/2017,46.45,
19/07/2017,46.85,
20/07/2017,47.48,
21/07/2017,46.99,
24/07/2017,46.01,
25/07/2017,47.11,
26/07/2017,48.51,
27/07/2017,48.88,
28/07/2017,49.46,
31/07/2017,49.97,
01/08/2017,49.61,
02/08/2017,49.75,
03/08/2017,50.26,
04/08/2017,49.96,
07/08/2017,50.06,
08/08/2017,50.5,
09/08/2017,50.48,
10/08/2017,50.7,
11/08/2017,49.37,
14/08/2017,49.46,
15/08/2017,48.45,
16/08/2017,48.69,
17/08/2017,48.07,
18/08/2017,48.86,
21/08/2017,49.8,
22/08/2017,49.5,
23/08/2017,49.49,
24/08/2017,49.76,
25/08/2017,49.93,
28/08/2017,49.86,
29/08/2017,49.51,
30/08/2017,49.41,
31/08/2017,49.36,
01/09/2017,49.68,
04/09/2017,50.36,
05/09/2017,50.99,
06/09/2017,52.04,
07/09/2017,52.48,
08/09/2017,52.53,
11/09/2017,51.82,
12/09/2017,52.08,
13/09/2017,52.92,
14/09/2017,53.63,
15/09/2017,53.64,
18/09/2017,53.78,
19/09/2017,53.81,
20/09/2017,54.06,
21/09/2017,54.59,
22/09/2017,54.84,
25/09/2017,55.62,
26/09/2017,56.43,
27/09/2017,56.07,
28/09/2017,55.59,
29/09/2017,55.2,
02/10/2017,54.6,
03/10/2017,54.28,
04/10/2017,53.93,
05/10/2017,54.62,
06/10/2017,54.47,
09/10/2017,53.7,
10/10/2017,54.23,
11/10/2017,54.54,
12/10/2017,54.44,
13/10/2017,55.12,
16/10/2017,55.74,
17/10/2017,55.83,
18/10/2017,56.12,
19/10/2017,55.52,
20/10/2017,55.41,
23/10/2017,55.77,
24/10/2017,55.59,
25/10/2017,56.33,
26/10/2017,56.45,
27/10/2017,57.55,
30/10/2017,58.27,
31/10/2017,58.53,
01/11/2017,59.21,
02/11/2017,58.45,
03/11/2017,59.12,
06/11/2017,61.02,
07/11/2017,62.07,
08/11/2017,61.61,
09/11/2017,61.7,
10/11/2017,61.91,
13/11/2017,61.27,
14/11/2017,60.52,
15/11/2017,59.79,
16/11/2017,59.98,
17/11/2017,59.9,
20/11/2017,60.33,
21/11/2017,60.49,
22/11/2017,61.09,
23/11/2017,61.14,
24/11/2017,61.64,
27/11/2017,61.51,
28/11/2017,61.31,
29/11/2017,61.14,
30/11/2017,61.06,
01/12/2017,61.71,
04/12/2017,61.45,
05/12/2017,60.87,
06/12/2017,60.73,
07/12/2017,60.12,
08/12/2017,61.03,
11/12/2017,61.94,
12/12/2017,62.75,
13/12/2017,61.5,
14/12/2017,60.87,
15/12/2017,61.48,
18/12/2017,61.64,
19/12/2017,61.72,
20/12/2017,62.16,
21/12/2017,62.66,
22/12/2017,62.66,
26/12/2017,63.07,
27/12/2017,64.24,
28/12/2017,64.17,
29/12/2017,64.47,
02/01/2018,64.84,
03/01/2018,65.13,
04/01/2018,66.13,
05/01/2018,65.86,
08/01/2018,65.85,
09/01/2018,66.39,
10/01/2018,67.24,
11/01/2018,67.38,
12/01/2018,67.17,
15/01/2018,67.78,
16/01/2018,67.54,
17/01/2018,67.07,
18/01/2018,67.2,
19/01/2018,66.48,
22/01/2018,66.89,
23/01/2018,67.32,
24/01/2018,67.61,
25/01/2018,68.46,
26/01/2018,67.94,
29/01/2018,67.6,
30/01/2018,66.6,
31/01/2018,66.28,
01/02/2018,66.88,
02/02/2018,67.11,
05/02/2018,65.75,
06/02/2018,64.89,
07/02/2018,64.36,
08/02/2018,62.74,
09/02/2018,61.57,
12/02/2018,61.04,
13/02/2018,60.52,
14/02/2018,60.62,
15/02/2018,62.09,
16/02/2018,62.41,
19/02/2018,62.89,
20/02/2018,62.81,
21/02/2018,62.5,
22/02/2018,63.08,
23/02/2018,64.15,
26/02/2018,65.18,
27/02/2018,64.99,
28/02/2018,63.97,
01/03/2018,62.17,
02/03/2018,61.57,
05/03/2018,62.87,
06/03/2018,63.24,
07/03/2018,62.68,
08/03/2018,61.85,
09/03/2018,61.95,
12/03/2018,62.53,
13/03/2018,62.15,
14/03/2018,61.97,
15/03/2018,62.24,
16/03/2018,62.74,
19/03/2018,63.31,
20/03/2018,64.11,
21/03/2018,65.39,
22/03/2018,66.19,
23/03/2018,66.4,
26/03/2018,66.81,
27/03/2018,66.81,
28/03/2018,66.06,
29/03/2018,65.87,
02/04/2018,66.08,
03/04/2018,64.97,
04/04/2018,64.48,
05/04/2018,65.17,
06/04/2018,64.81,
09/04/2018,65.08,
10/04/2018,66.95,
11/04/2018,68.29,
12/04/2018,68.74,
13/04/2018,69.29,
16/04/2018,68.41,
17/04/2018,68.36,
18/04/2018,69.39,
19/04/2018,70.96,
20/04/2018,70.37,
23/04/2018,70.51,
24/04/2018,71.35,
25/04/2018,70.5,
26/04/2018,71,
27/04/2018,71.24,
30/04/2018,71.02,
01/05/2018,70.57,
02/05/2018,70.46,
03/05/2018,70.64,
04/05/2018,70.98,
07/05/2018,72.44,
08/05/2018,72.1,
09/05/2018,73.95,
10/05/2018,74.45,
11/05/2018,74.41,
14/05/2018,74.2,
15/05/2018,75.47,
16/05/2018,75.18,
17/05/2018,76.76,
18/05/2018,76.47,
21/05/2018,76.22,
22/05/2018,77.19,
23/05/2018,76.43,
24/05/2018,76.62,
25/05/2018,74.87,
28/05/2018,73.37,
29/05/2018,72.91,
30/05/2018,73.73,
31/05/2018,75.18,
01/06/2018,74.25,
04/06/2018,73.57,
05/06/2018,72.8,
06/06/2018,73.07,
07/06/2018,73.63,
08/06/2018,74.23,
11/06/2018,73.97,
12/06/2018,74.12,
13/06/2018,73.36,
14/06/2018,73.81,
15/06/2018,72.8,
18/06/2018,71.1,
19/06/2018,71.88,
20/06/2018,72.49,
21/06/2018,70.96,
22/06/2018,71.89,
25/06/2018,72.16,
26/06/2018,72.69,
27/06/2018,74.31,
28/06/2018,74.86,
29/06/2018,75.68,
02/07/2018,75.61,
03/07/2018,74.96,
04/07/2018,75.38,
05/07/2018,75.21,
06/07/2018,74.5,
09/07/2018,75.23,
10/07/2018,76.34,
11/07/2018,74.4,
12/07/2018,72.15,
13/07/2018,72.15,
16/07/2018,71.9,
17/07/2018,70.38,
18/07/2018,69.98,
19/07/2018,70.91,
20/07/2018,71.57,
23/07/2018,71.85,
24/07/2018,72.01,
25/07/2018,72.87,
26/07/2018,73.62,
27/07/2018,73.69,
30/07/2018,73.53,
31/07/2018,73.62,
01/08/2018,72,
02/08/2018,71.52,
03/08/2018,71.98,
06/08/2018,72.18,
07/08/2018,72.49,
08/08/2018,72.1,
09/08/2018,72.03,
10/08/2018,70.6,
13/08/2018,70.97,
14/08/2018,71.33,
15/08/2018,69.77,
16/08/2018,69.47,
17/08/2018,70.27,
20/08/2018,70.64,
21/08/2018,71.01,
22/08/2018,71.75,
23/08/2018,73.01,
24/08/2018,74.02,
27/08/2018,74.09,
28/08/2018,74.75,
29/08/2018,74.48,
30/08/2018,75.72,
31/08/2018,75.74,
03/09/2018,75.77,
04/09/2018,76.32,
05/09/2018,75.18,
06/09/2018,74.51,
07/09/2018,74.17,
10/09/2018,75.2,
11/09/2018,76.02,
12/09/2018,77.16,
13/09/2018,76.46,
14/09/2018,76.05,
17/09/2018,76.19,
18/09/2018,76.09,
19/09/2018,77.06,
20/09/2018,77.13,
21/09/2018,77.08,
24/09/2018,78.81,
25/09/2018,80.44,
26/09/2018,81.58,
27/09/2018,80.88,
28/09/2018,81.48,
01/10/2018,81.58,
02/10/2018,83.28,
03/10/2018,83.64,
04/10/2018,84.09,
05/10/2018,83.24,
08/10/2018,81.88,
09/10/2018,83.17,
10/10/2018,82.6,
11/10/2018,80.14,
12/10/2018,79.36,
15/10/2018,79.31,
16/10/2018,79.02,
17/10/2018,79.5,
18/10/2018,78.25,
19/10/2018,78.15,
22/10/2018,78.68,
23/10/2018,77.11,
24/10/2018,75.04,
25/10/2018,75.33,
26/10/2018,75.71,
29/10/2018,76.07,
30/10/2018,75.51,
31/10/2018,75.24,
01/11/2018,72.64,
02/11/2018,71.35,
05/11/2018,71.45,
06/11/2018,70.88,
07/11/2018,70.63,
08/11/2018,70.68,
09/11/2018,68.89,
12/11/2018,69.82,
13/11/2018,67.01,
14/11/2018,64.51,
15/11/2018,65.28,
16/11/2018,66,
19/11/2018,65.46,
20/11/2018,64.02,
21/11/2018,62.33,
22/11/2018,62.08,
23/11/2018,60.27,
26/11/2018,59.29,
27/11/2018,59.05,
28/11/2018,59.25,
29/11/2018,58.09,
30/11/2018,58.33,
03/12/2018,60.57,
04/12/2018,61.09,
05/12/2018,60.08,
06/12/2018,58.79,
07/12/2018,59.2,
10/12/2018,59.72,
11/12/2018,58.57,
12/12/2018,59.2,
13/12/2018,58.67,
14/12/2018,59.07,
17/12/2018,58.24,
18/12/2018,56.08,
19/12/2018,55.13,
20/12/2018,53.92,
21/12/2018,52.64,
26/12/2018,50.11,
27/12/2018,52.35,
28/12/2018,51.55,
02/01/2019,52.14,
03/01/2019,52.93,
04/01/2019,55.13,
07/01/2019,56.42,
08/01/2019,56.09,
09/01/2019,58.22,
10/01/2019,59.46,
11/01/2019,60,
14/01/2019,58.39,
15/01/2019,58.24,
16/01/2019,59.52,
17/01/2019,59.63,
18/01/2019,60.9,
21/01/2019,61.49,
22/01/2019,60.66,
23/01/2019,60.52,
24/01/2019,60.22,
25/01/2019,60.9,
28/01/2019,59.57,
29/01/2019,59.71,
30/01/2019,60.93,
31/01/2019,61.19,
01/02/2019,60.96,
04/02/2019,62.33,
05/02/2019,62.07,
06/02/2019,62.3,
07/02/2019,61.57,
08/02/2019,61.37,
11/02/2019,61.4,
12/02/2019,61.88,
13/02/2019,62.94,
14/02/2019,64.28,
15/02/2019,64.87,
18/02/2019,66.03,
19/02/2019,65.79,
20/02/2019,65.97,
21/02/2019,66.5,
22/02/2019,66.56,
25/02/2019,65.36,
26/02/2019,64.08,
27/02/2019,64.97,
28/02/2019,65.28,
01/03/2019,65.32,
04/03/2019,64.86,
05/03/2019,64.98,
06/03/2019,65.04,
07/03/2019,65.57,
08/03/2019,64.78,
11/03/2019,66.01,
12/03/2019,66.3,
13/03/2019,66.6,
14/03/2019,67.29,
15/03/2019,66.91,
18/03/2019,66.87,
19/03/2019,67.25,
20/03/2019,67.54,
21/03/2019,67.78,
22/03/2019,66.67,
25/03/2019,66.19,
26/03/2019,67.03,
27/03/2019,67.15,
28/03/2019,66.38,
29/03/2019,67.23,
01/04/2019,68.31,
02/04/2019,68.83,
03/04/2019,69.12,
04/04/2019,68.76,
05/04/2019,69.02,
08/04/2019,70.33,
09/04/2019,70.35,
10/04/2019,70.31,
11/04/2019,70.41,
12/04/2019,70.44,
15/04/2019,70.21,
16/04/2019,70.11,
17/04/2019,70.81,
18/04/2019,70.83,
22/04/2019,72.44,
23/04/2019,73.37,
24/04/2019,73.43,
25/04/2019,74.04,
26/04/2019,72.38,
29/04/2019,71.07,
30/04/2019,71.91,
01/05/2019,72,
02/05/2019,70.98,
03/05/2019,70.61,
06/05/2019,70.23,
07/05/2019,70.45,
08/05/2019,69.88,
09/05/2019,69.66,
10/05/2019,70.66,
13/05/2019,71.21,
14/05/2019,70.66,
15/05/2019,71.26,
16/05/2019,72.61,
17/05/2019,72.57,
20/05/2019,72.47,
21/05/2019,71.71,
22/05/2019,71.03,
23/05/2019,68.56,
24/05/2019,67.4,
27/05/2019,67.42,
28/05/2019,68.84,
29/05/2019,67.75,
30/05/2019,67.1,
31/05/2019,64.15,
03/06/2019,61.61,
04/06/2019,61.63,
05/06/2019,61.04,
06/06/2019,60.88,
07/06/2019,62.71,
10/06/2019,63.01,
11/06/2019,62.56,
12/06/2019,61.01,
13/06/2019,61.51,
14/06/2019,61.25,
17/06/2019,61.6,
18/06/2019,61.43,
19/06/2019,62.21,
20/06/2019,63.95,
21/06/2019,65.29,
24/06/2019,65.05,
25/06/2019,64.79,
26/06/2019,65.6,
27/06/2019,65.61,
28/06/2019,65.6,
01/07/2019,65.71,
02/07/2019,63.95,
03/07/2019,62.69,
04/07/2019,63.43,
05/07/2019,63.55,
08/07/2019,64.72,
09/07/2019,64.35,
10/07/2019,66.1,
11/07/2019,67.57,
12/07/2019,67.36,
15/07/2019,66.79,
16/07/2019,66.13,
17/07/2019,64.6,
18/07/2019,63.1,
19/07/2019,62.93,
22/07/2019,64.27,
23/07/2019,63.92,
24/07/2019,64.58,
25/07/2019,64.55,
26/07/2019,64.02,
29/07/2019,63.79,
30/07/2019,64.62,
31/07/2019,65.53,
01/08/2019,63.37,
02/08/2019,61.55,
05/08/2019,60.41,
06/08/2019,59.59,
07/08/2019,57.7,
08/08/2019,57.38,
09/08/2019,57.88,
12/08/2019,57.84,
13/08/2019,59.34,
14/08/2019,59.88,
15/08/2019,58.77,
16/08/2019,59.03,
19/08/2019,59.46,
20/08/2019,59.94,
21/08/2019,60.66,
22/08/2019,60.5,
23/08/2019,59.67,
26/08/2019,59.18,
27/08/2019,58.98,
28/08/2019,60.16,
29/08/2019,60.24,
30/08/2019,60.11,
02/09/2019,58.76,
03/09/2019,57.81,
04/09/2019,58.97,
05/09/2019,60.58,
06/09/2019,60.75,
09/09/2019,62,
10/09/2019,62.74,
11/09/2019,62.08,
12/09/2019,60.51,
13/09/2019,60.02,
16/09/2019,66.43,
17/09/2019,67.88,
18/09/2019,64.57,
19/09/2019,64.39,
20/09/2019,65.3,
23/09/2019,64.51,
24/09/2019,63.93,
25/09/2019,62.35,
26/09/2019,62.31,
27/09/2019,62.51,
30/09/2019,61.09,
01/10/2019,59.68,
02/10/2019,58.75,
03/10/2019,57.99,
04/10/2019,58.62,
07/10/2019,59.12,
08/10/2019,58.56,
09/10/2019,58.68,
10/10/2019,58.74,
11/10/2019,60.97,
14/10/2019,59.95,
15/10/2019,59.62,
16/10/2019,59.28,
17/10/2019,59.54,
18/10/2019,60.06,
21/10/2019,59.5,
22/10/2019,59.78,
23/10/2019,60.42,
24/10/2019,61.63,
25/10/2019,62.16,
28/10/2019,61.65,
29/10/2019,61.44,
30/10/2019,61.24,
31/10/2019,60.52,
01/11/2019,60.19,
04/11/2019,62,
05/11/2019,62.57,
06/11/2019,62.39,
07/11/2019,62.32,
08/11/2019,61.98,
11/11/2019,62.26,
12/11/2019,62.82,
13/11/2019,62.48,
14/11/2019,63,
15/11/2019,63.12,
18/11/2019,63.44,
19/11/2019,62.51,
20/11/2019,62.22,
21/11/2019,63.68,
22/11/2019,64.56,
25/11/2019,64.21,
26/11/2019,63.92,
27/11/2019,64.4,
28/11/2019,63.94,
29/11/2019,63.83,
02/12/2019,62.5,
03/12/2019,62.57,
04/12/2019,63.39,
05/12/2019,64.81,
06/12/2019,65.24,
09/12/2019,65.57,
10/12/2019,65.66,
11/12/2019,65.38,
12/12/2019,65.81,
13/12/2019,66.76,
16/12/2019,67.22,
17/12/2019,67.48,
18/12/2019,67.77,
19/12/2019,67.93,
20/12/2019,68,
23/12/2019,67.58,
24/12/2019,67.99,
26/12/2019,68.48,
27/12/2019,69.07,
30/12/2019,68.89,
31/12/2019,67.96,
02/01/2020,67.12,
03/01/2020,69.38,
06/01/2020,70.87,
07/01/2020,69.6,
08/01/2020,69.58,
09/01/2020,67.24,
10/01/2020,67.02,
13/01/2020,66.07,
14/01/2020,65.63,
15/01/2020,65.32,
16/01/2020,65.62,
17/01/2020,65.58,
20/01/2020,66.11,
21/01/2020,65.26,
22/01/2020,64.66,
23/01/2020,63.26,
24/01/2020,62.52,
27/01/2020,61.98,
28/01/2020,60.67,
29/01/2020,61.04,
30/01/2020,58.8,
31/01/2020,58.94,
03/02/2020,55.53,
04/02/2020,54.68,
05/02/2020,55.01,
06/02/2020,55.74,
07/02/2020,55.13,
10/02/2020,54.21,
11/02/2020,54.2,
12/02/2020,55.59,
13/02/2020,55.9,
14/02/2020,56.77,
17/02/2020,57.28,
18/02/2020,56.72,
19/02/2020,58.39,
20/02/2020,58.98,
21/02/2020,58.21,
24/02/2020,56.14,
25/02/2020,55.91,
26/02/2020,54.04,
27/02/2020,51.92,
28/02/2020,50.19,
02/03/2020,51.68,
03/03/2020,52.66,
04/03/2020,52.01,
05/03/2020,51.75,
06/03/2020,48.35,
09/03/2020,34.72,
10/03/2020,35.73,
11/03/2020,35.56,
12/03/2020,33.27,
13/03/2020,34.14,
16/03/2020,30.63,
17/03/2020,30.36,
18/03/2020,27.31,
19/03/2020,26.73,
20/03/2020,28.57,
23/03/2020,24.72,
24/03/2020,26.53,
25/03/2020,26.94,
26/03/2020,26.04,
27/03/2020,24.26,
30/03/2020,21.66,
31/03/2020,22.61,
01/04/2020,16.85,
02/04/2020,18.91,
03/04/2020,23.01,
06/04/2020,23.48,
07/04/2020,22.67,
08/04/2020,21.19,
09/04/2020,21.77,
13/04/2020,21.18,
14/04/2020,19.7,
15/04/2020,17.51,
16/04/2020,17.73,
17/04/2020,18.17,
20/04/2020,14.19,
21/04/2020,14.63,
22/04/2020,12.22,
23/04/2020,15.23,
24/04/2020,14.31,
27/04/2020,13.3,
28/04/2020,12.41,
29/04/2020,14.36,
30/04/2020,18.05,
01/05/2020,16.52,
04/05/2020,18.36,
05/05/2020,21.43,
06/05/2020,22.4,
07/05/2020,22.91,
08/05/2020,22.21,
11/05/2020,22.71,
12/05/2020,22.83,
13/05/2020,23.25,
14/05/2020,24.93,
15/05/2020,26.54,
18/05/2020,28.21,
19/05/2020,28.43,
20/05/2020,28.68,
21/05/2020,29.7,
22/05/2020,28.06,
26/05/2020,29.75,
27/05/2020,29.03,
28/05/2020,28.45,
29/05/2020,29.01,
01/06/2020,33.69,
02/06/2020,34.96,
03/06/2020,35.47,
04/06/2020,34.85,
05/06/2020,36.84,
08/06/2020,38.89,
09/06/2020,37.1,
10/06/2020,37.46,
11/06/2020,36.56,
12/06/2020,35.06,
15/06/2020,35.09,
16/06/2020,36.75,
17/06/2020,37.59,
18/06/2020,37.7,
19/06/2020,39.45,
22/06/2020,38.96,
23/06/2020,39.85,
24/06/2020,38.17,
25/06/2020,37.18,
26/06/2020,37.99,
29/06/2020,37.34,
30/06/2020,38.22,
01/07/2020,42.69,
02/07/2020,42.93,
03/07/2020,42.96,
06/07/2020,43.57,
07/07/2020,43.15,
08/07/2020,43.44,
09/07/2020,43.31,
10/07/2020,43.47,
13/07/2020,43.38,
14/07/2020,43.02,
15/07/2020,44.12,
16/07/2020,43.8,
17/07/2020,43.22,
20/07/2020,43.03,
21/07/2020,44.29,
22/07/2020,44.24,
23/07/2020,44.62,
24/07/2020,43.38,
27/07/2020,43.14,
28/07/2020,43.4,
29/07/2020,43.59,
30/07/2020,42.99,
31/07/2020,43.02,
03/08/2020,44.02,
04/08/2020,44.27,
05/08/2020,45.34,
06/08/2020,45.17,
07/08/2020,44.87,
10/08/2020,45.01,
11/08/2020,45.21,
12/08/2020,45.08,
13/08/2020,45.34,
14/08/2020,44.62,
17/08/2020,44.94,
18/08/2020,45.49,
19/08/2020,45.19,
20/08/2020,45.05,
21/08/2020,44.92,
24/08/2020,45.19,
25/08/2020,45.87,
26/08/2020,46.05,
27/08/2020,45.81,
28/08/2020,45.33,
31/08/2020,46.27,
01/09/2020,45.3,
02/09/2020,45.02,
03/09/2020,43.36,
04/09/2020,43.42,
07/09/2020,41.64,
08/09/2020,40.29,
09/09/2020,39.82,
10/09/2020,39.83,
11/09/2020,39.37,
14/09/2020,38.96,
15/09/2020,39.35,
16/09/2020,41.29,
17/09/2020,42.07,
18/09/2020,42.98,
21/09/2020,41.49,
22/09/2020,41.32,
23/09/2020,41.4,
24/09/2020,41.22,
25/09/2020,41.93,
28/09/2020,41.61,
29/09/2020,41.46,
30/09/2020,40.65,
01/10/2020,39.94,
02/10/2020,38.09,
05/10/2020,39.07,
06/10/2020,40.33,
07/10/2020,40.45,
08/10/2020,41.06,
09/10/2020,41.61,
12/10/2020,40.57,
13/10/2020,40.68,
14/10/2020,41.2,
15/10/2020,41.29,
16/10/2020,41.37,
19/10/2020,41.38,
20/10/2020,41.04,
21/10/2020,40.88,
22/10/2020,40.91,
23/10/2020,41.05,
26/10/2020,39.22,
27/10/2020,39.53,
28/10/2020,38.42,
29/10/2020,37.12,
30/10/2020,36.5,
02/11/2020,35.89,
03/11/2020,38.44,
04/11/2020,39.09,
05/11/2020,39.79,
06/11/2020,39.22,
09/11/2020,39.97,
10/11/2020,41.72,
11/11/2020,43.42,
12/11/2020,42.97,
13/11/2020,42.05,
16/11/2020,42.93,
17/11/2020,42.76,
18/11/2020,43.05,
19/11/2020,43.12,
20/11/2020,43.38,
23/11/2020,44.75,
24/11/2020,45.51,
25/11/2020,46.91,
26/11/2020,46.66,
27/11/2020,46.79,
30/11/2020,46.43,
01/12/2020,46.73,
02/12/2020,46.69,
03/12/2020,47.46,
04/12/2020,48.35,
07/12/2020,47.77,
08/12/2020,47.79,
09/12/2020,48.31,
10/12/2020,48.87,
11/12/2020,49.58,
14/12/2020,49.65,
15/12/2020,49.61,
16/12/2020,50.12,
17/12/2020,50.78,
18/12/2020,50.69,
21/12/2020,49.57,
22/12/2020,49.22,
23/12/2020,49.46,
24/12/2020,50.31,
28/12/2020,50.1,
29/12/2020,50.16,
30/12/2020,50.22,
31/12/2020,50.24,
04/01/2021,51.35,
05/01/2021,50.75,
06/01/2021,53.29,
07/01/2021,53.84,
08/01/2021,54.39,
11/01/2021,54.76,
12/01/2021,55.41,
13/01/2021,55.81,
14/01/2021,55.19,
15/01/2021,54.68,
18/01/2021,53.92,
19/01/2021,54.85,
20/01/2021,55.75,
21/01/2021,55.14,
22/01/2021,54.69,
25/01/2021,54.85,
26/01/2021,54.87,
27/01/2021,55.31,
28/01/2021,54.36,
29/01/2021,54.41,
01/02/2021,55.14,
02/02/2021,56.82,
03/02/2021,57.74,
04/02/2021,58.26,
